BINID	Tool	genome_id	length_gs	precision_bp	precision_seq	rank	recall_bp	recall_seq	seq_counts_gs	seq_length_mean	total_length	total_seq_counts	tp_length	tp_seq_counts	sample_id
cluster_31533	Vamb fa045c0 (J1)	Otu974	1891303	1.0	1.0	NA	0.0023338407436566217	0.0015503875968992248	645	4414.0	4414	1	4414	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_6624	Vamb fa045c0 (J1)	Otu1920	1743137	1.0	1.0	NA	0.0023325762691056412	0.0004972650422675286	2011	4066.0	4066	1	4066	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_32417	Vamb fa045c0 (J1)	Otu931	2083507	1.0	1.0	NA	0.002329245834067272	0.0030581039755351682	327	4853.0	4853	1	4853	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_2946	Vamb fa045c0 (J1)	Otu1483.1	5642070	1.0	1.0	NA	0.0023260966276561616	0.0014400921658986176	3472	2624.8	13124	5	13124	5	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_14591	Vamb fa045c0 (J1)	Otu133.1	2974388	1.0	1.0	NA	0.002325856613192361	0.00031575623618566466	3167	6918.0	6918	1	6918	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_15547	Vamb fa045c0 (J1)	Otu1267.0	3827193	1.0	1.0	NA	0.0023246802552157678	0.0012345679012345679	810	8897.0	8897	1	8897	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_12816	Vamb fa045c0 (J1)	Otu1257	3081731	1.0	1.0	NA	0.0023227205748976793	0.002081165452653486	961	3579.0	7158	2	7158	2	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_31691	Vamb fa045c0 (J1)	Otu1853	2508826	1.0	1.0	NA	0.0023194115494657662	0.0010214504596527069	979	5819.0	5819	1	5819	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_29827	Vamb fa045c0 (J1)	Otu169.0	4784456	1.0	1.0	NA	0.0023179228735722515	0.0006049606775559589	1653	11090.0	11090	1	11090	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_1876	Vamb fa045c0 (J1)	Otu1187	6198470	1.0	1.0	NA	0.0023158940835399703	0.0019120458891013384	523	14355.0	14355	1	14355	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_41201	Vamb fa045c0 (J1)	Otu1548.0	3160240	1.0	1.0	NA	0.002313431891248766	0.0005770340450086555	1733	7311.0	7311	1	7311	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_23966	Vamb fa045c0 (J1)	Otu1153	1323484	1.0	1.0	NA	0.002309812585569603	0.002066115702479339	484	3057.0	3057	1	3057	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_36132	Vamb fa045c0 (J1)	Otu812	3944656	1.0	1.0	NA	0.002307679047298421	0.000429000429000429	2331	9103.0	9103	1	9103	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_17397	Vamb fa045c0 (J1)	Otu2169.0	1554733	1.0	1.0	NA	0.002305218966857975	0.0007656967840735069	1306	3584.0	3584	1	3584	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_11286	Vamb fa045c0 (J1)	Otu1786	3367250	1.0	1.0	NA	0.002304848169871557	0.0005767012687427913	1734	7761.0	7761	1	7761	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_40065	Vamb fa045c0 (J1)	Otu1462.0	3231754	1.0	1.0	NA	0.0022999894175113576	0.0009950248756218905	1005	7433.0	7433	1	7433	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_20782	Vamb fa045c0 (J1)	Otu2156	1636469	1.0	1.0	NA	0.0022976298359455635	0.002583979328165375	387	3760.0	3760	1	3760	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_33834	Vamb fa045c0 (J1)	Otu974	1891303	1.0	1.0	NA	0.002294714278991785	0.0015503875968992248	645	4340.0	4340	1	4340	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_19075	Vamb fa045c0 (J1)	Otu639	2225376	1.0	1.0	NA	0.0022930956386696	0.0003779289493575208	2646	5103.0	5103	1	5103	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_1830	Vamb fa045c0 (J1)	Otu1330	1645144	1.0	1.0	NA	0.002292200561166682	0.0005252100840336134	1904	3771.0	3771	1	3771	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_33432	Vamb fa045c0 (J1)	Otu1719	2380741	1.0	1.0	NA	0.0022917234592087087	0.0012804097311139564	781	5456.0	5456	1	5456	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_21289	Vamb fa045c0 (J1)	Otu1853	2508826	1.0	1.0	NA	0.002290314274485357	0.0010214504596527069	979	5746.0	5746	1	5746	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_893	Vamb fa045c0 (J1)	Otu1069	1551244	1.0	1.0	NA	0.002286551954431411	0.0008756567425569177	1142	3547.0	3547	1	3547	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_40728	Vamb fa045c0 (J1)	Otu1022	1065689	1.0	1.0	NA	0.0022830300397207815	0.00037678975131876413	2654	2433.0	2433	1	2433	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_241	Vamb fa045c0 (J1)	Otu1723	2681831	1.0	1.0	NA	0.002282395870582449	0.0013908205841446453	719	6121.0	6121	1	6121	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_14008	Vamb fa045c0 (J1)	Otu873.0	3386562	1.0	1.0	NA	0.0022816650042137127	0.000499001996007984	2004	7727.0	7727	1	7727	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_11497	Vamb fa045c0 (J1)	Otu1004	1134547	1.0	1.0	NA	0.002280205227284546	0.0026246719160104987	381	2587.0	2587	1	2587	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_22701	Vamb fa045c0 (J1)	Otu2016.0	3400410	1.0	1.0	NA	0.002273255283921645	0.0013123359580052493	762	7730.0	7730	1	7730	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_10716	Vamb fa045c0 (J1)	Otu1784	1100806	1.0	1.0	NA	0.002271063202780508	0.0006464124111182935	1547	2500.0	2500	1	2500	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_14059	Vamb fa045c0 (J1)	Otu1221	2546028	1.0	1.0	NA	0.0022709883787609565	0.0014814814814814814	675	5782.0	5782	1	5782	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_38219	Vamb fa045c0 (J1)	Otu1069	1551244	1.0	1.0	NA	0.0022704358566415085	0.0008756567425569177	1142	3522.0	3522	1	3522	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_42841	Vamb fa045c0 (J1)	Otu750	1835110	1.0	1.0	NA	0.002267983935567895	0.0008203445447087777	1219	4162.0	4162	1	4162	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_16307	Vamb fa045c0 (J1)	Otu974	1891303	1.0	1.0	NA	0.0022677487425335867	0.0015503875968992248	645	4289.0	4289	1	4289	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_22580	Vamb fa045c0 (J1)	Otu719.0	4385915	1.0	1.0	NA	0.002266117788420432	0.0022988505747126436	435	9939.0	9939	1	9939	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_26191	Vamb fa045c0 (J1)	Otu1139	1997075	1.0	1.0	NA	0.0022653130202921774	0.002688172043010753	372	4524.0	4524	1	4524	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_936	Vamb fa045c0 (J1)	Otu2042	1338973	1.0	1.0	NA	0.0022599410144939444	0.0006540222367560497	1529	3026.0	3026	1	3026	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_10678	Vamb fa045c0 (J1)	Otu2128	1723167	1.0	1.0	NA	0.0022568909455670865	0.0029940119760479044	334	3889.0	3889	1	3889	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_37508	Vamb fa045c0 (J1)	Otu108.0	4358655	1.0	1.0	NA	0.002255512308269409	0.00037355248412401944	2677	9831.0	9831	1	9831	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_38700	Vamb fa045c0 (J1)	Otu2066	2048965	1.0	1.0	NA	0.002240155395528962	0.001095290251916758	913	4590.0	4590	1	4590	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_42730	Vamb fa045c0 (J1)	Otu108.0	4358655	1.0	1.0	NA	0.0022344048794869058	0.00037355248412401944	2677	9739.0	9739	1	9739	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_3235	Vamb fa045c0 (J1)	Otu812	3944656	1.0	1.0	NA	0.002232387310832681	0.000429000429000429	2331	8806.0	8806	1	8806	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5537	Vamb fa045c0 (J1)	Otu2044	1761751	1.0	1.0	NA	0.0022284647489912027	0.002150537634408602	465	3926.0	3926	1	3926	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_13210	Vamb fa045c0 (J1)	Otu1069	1551244	1.0	1.0	NA	0.0022201536315370114	0.0008756567425569177	1142	3444.0	3444	1	3444	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_35072	Vamb fa045c0 (J1)	Otu1853	2508826	1.0	1.0	NA	0.0022137844553588013	0.0010214504596527069	979	5554.0	5554	1	5554	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_19980	Vamb fa045c0 (J1)	Otu2044	1761751	1.0	1.0	NA	0.002213139087192231	0.002150537634408602	465	3899.0	3899	1	3899	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_39666	Vamb fa045c0 (J1)	Otu254	5835107	1.0	1.0	NA	0.002212984269183067	0.0025974025974025974	385	12913.0	12913	1	12913	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_11888	Vamb fa045c0 (J1)	Otu136	4242890	1.0	1.0	NA	0.002209107471558301	0.003703703703703704	270	9373.0	9373	1	9373	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_31162	Vamb fa045c0 (J1)	Otu1257	3081731	1.0	1.0	NA	0.0022081745616343543	0.001040582726326743	961	6805.0	6805	1	6805	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_31169	Vamb fa045c0 (J1)	Otu2338	1475400	1.0	1.0	NA	0.0022055035922461707	0.004424778761061947	226	3254.0	3254	1	3254	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_31438	Vamb fa045c0 (J1)	Otu1710	1109935	1.0	1.0	NA	0.002204633604670544	0.0004103405826836274	2437	2447.0	2447	1	2447	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_41734	Vamb fa045c0 (J1)	Otu1710	1109935	1.0	1.0	NA	0.002192921207097713	0.0004103405826836274	2437	2434.0	2434	1	2434	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5384	Vamb fa045c0 (J1)	Otu873.0	3386562	1.0	1.0	NA	0.0021921937351213412	0.000499001996007984	2004	7424.0	7424	1	7424	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_32856	Vamb fa045c0 (J1)	Otu965	4149774	1.0	1.0	NA	0.002188793895763962	0.0009057971014492754	1104	9083.0	9083	1	9083	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_22038	Vamb fa045c0 (J1)	Otu873.0	3386562	1.0	1.0	NA	0.0021880597490906706	0.000499001996007984	2004	7410.0	7410	1	7410	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_22771	Vamb fa045c0 (J1)	Otu873.0	3386562	1.0	1.0	NA	0.002185697471358859	0.000499001996007984	2004	7402.0	7402	1	7402	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_18801	Vamb fa045c0 (J1)	Otu1918	2383079	1.0	1.0	NA	0.002183729536452631	0.0008960573476702509	1116	5204.0	5204	1	5204	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_18103	Vamb fa045c0 (J1)	Otu965	4149774	1.0	1.0	NA	0.0021806006784947807	0.0009057971014492754	1104	9049.0	9049	1	9049	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_12094	Vamb fa045c0 (J1)	Otu1569	2584895	1.0	1.0	NA	0.002179972494047147	0.000779423226812159	1283	5635.0	5635	1	5635	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_35991	Vamb fa045c0 (J1)	Otu136	4242890	1.0	1.0	NA	0.002177760912962627	0.003703703703703704	270	9240.0	9240	1	9240	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_3525	Vamb fa045c0 (J1)	Otu340	1697120	1.0	1.0	NA	0.002176039407938154	0.001567398119122257	638	3693.0	3693	1	3693	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_2810	Vamb fa045c0 (J1)	Otu2415.1	2715916	1.0	1.0	NA	0.002174956810151713	0.00040192926045016077	2488	5907.0	5907	1	5907	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_38360	Vamb fa045c0 (J1)	Otu532	4681095	1.0	1.0	NA	0.0021736367238861846	0.0007782101167315176	2570	5087.5	10175	2	10175	2	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_21216	Vamb fa045c0 (J1)	Otu1546	3418078	1.0	1.0	NA	0.002172565985913721	0.0011947431302270011	2511	2475.3333333333335	7426	3	7426	3	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_27580	Vamb fa045c0 (J1)	Otu1545	3034622	1.0	1.0	NA	0.002171275368068906	0.0005099439061703213	1961	6589.0	6589	1	6589	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_14821	Vamb fa045c0 (J1)	Otu783	4915379	1.0	1.0	NA	0.002171144890353318	0.0014903129657228018	671	10672.0	10672	1	10672	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_13091	Vamb fa045c0 (J1)	Otu2403	1764724	1.0	1.0	NA	0.002165777764681616	0.0016155088852988692	619	3822.0	3822	1	3822	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_34560	Vamb fa045c0 (J1)	Otu1225	4997031	1.0	1.0	NA	0.002164885509015253	0.0038314176245210726	261	10818.0	10818	1	10818	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_8974	Vamb fa045c0 (J1)	Otu1079.0	4149727	1.0	1.0	NA	0.0021618289588688604	0.0036900369003690036	271	8971.0	8971	1	8971	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5895	Vamb fa045c0 (J1)	Otu1389.0	6687619	1.0	1.0	NA	0.002159064384499177	0.0013280212483399733	3012	3609.75	14439	4	14439	4	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_681	Vamb fa045c0 (J1)	Otu767	1682895	1.0	1.0	NA	0.0021552146747123263	0.0019723865877712033	507	3627.0	3627	1	3627	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_27407	Vamb fa045c0 (J1)	Otu2217	5681710	1.0	1.0	NA	0.0021551610342660926	0.00022841480127912289	4378	12245.0	12245	1	12245	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_17062	Vamb fa045c0 (J1)	Otu554	2171716	1.0	1.0	NA	0.0021540569761423684	0.006578947368421052	152	4678.0	4678	1	4678	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_11167	Vamb fa045c0 (J1)	Otu965	4149774	1.0	1.0	NA	0.0021538522338806886	0.0009057971014492754	1104	8938.0	8938	1	8938	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_32267	Vamb fa045c0 (J1)	Otu108.0	4358655	1.0	1.0	NA	0.002152269450094123	0.00037355248412401944	2677	9381.0	9381	1	9381	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5556	Vamb fa045c0 (J1)	Otu961	6856152	1.0	1.0	NA	0.002151060828289688	0.0004900159255175794	8163	3687.0	14748	4	14748	4	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_563	Vamb fa045c0 (J1)	Otu2169.0	1554733	1.0	1.0	NA	0.002147635639045418	0.0007656967840735069	1306	3339.0	3339	1	3339	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_30835	Vamb fa045c0 (J1)	Otu751.0	3642367	1.0	1.0	NA	0.002143386429758451	0.00043122035360068997	2319	7807.0	7807	1	7807	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_8317	Vamb fa045c0 (J1)	Otu1853	2508826	1.0	1.0	NA	0.002142436342735606	0.0010214504596527069	979	5375.0	5375	1	5375	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_28353	Vamb fa045c0 (J1)	Otu965	4149774	1.0	1.0	NA	0.0021422853389124323	0.0009057971014492754	1104	8890.0	8890	1	8890	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_13409	Vamb fa045c0 (J1)	Otu496.0	3031417	1.0	1.0	NA	0.002141902615179634	0.008	125	6493.0	6493	1	6493	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_808	Vamb fa045c0 (J1)	Otu974	1891303	1.0	1.0	NA	0.0021376796843234533	0.0015503875968992248	645	4043.0	4043	1	4043	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_15054	Vamb fa045c0 (J1)	Otu750	1835110	1.0	1.0	NA	0.0021361117317218042	0.0008203445447087777	1219	3920.0	3920	1	3920	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_33523	Vamb fa045c0 (J1)	Otu974	1891303	1.0	1.0	NA	0.0021323923242336103	0.0015503875968992248	645	4033.0	4033	1	4033	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_32718	Vamb fa045c0 (J1)	Otu2042	1338973	1.0	1.0	NA	0.002132231195102515	0.0006540222367560497	1529	2855.0	2855	1	2855	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_35431	Vamb fa045c0 (J1)	Otu662	2155442	1.0	1.0	NA	0.002130421509834178	0.0009066183136899365	1103	4592.0	4592	1	4592	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_3093	Vamb fa045c0 (J1)	Otu1546	3418078	1.0	1.0	NA	0.002128681674321066	0.00039824771007566706	2511	7276.0	7276	1	7276	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_19087	Vamb fa045c0 (J1)	Otu1784	1100806	1.0	1.0	NA	0.002126623583083668	0.0006464124111182935	1547	2341.0	2341	1	2341	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_23922	Vamb fa045c0 (J1)	Otu974	1891303	1.0	1.0	NA	0.0021265762281347834	0.0015503875968992248	645	4022.0	4022	1	4022	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_6371	Vamb fa045c0 (J1)	Otu974	1891303	1.0	1.0	NA	0.0021228750760718933	0.0015503875968992248	645	4015.0	4015	1	4015	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_30755	Vamb fa045c0 (J1)	Otu1004	1134547	1.0	1.0	NA	0.0021224330063011935	0.0026246719160104987	381	2408.0	2408	1	2408	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_26438	Vamb fa045c0 (J1)	Otu965	4149774	1.0	1.0	NA	0.002122043272717984	0.0009057971014492754	1104	8806.0	8806	1	8806	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_14504	Vamb fa045c0 (J1)	Otu108.0	4358655	1.0	1.0	NA	0.0021199200211992003	0.00037355248412401944	2677	9240.0	9240	1	9240	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_31871	Vamb fa045c0 (J1)	Otu873.0	3386562	1.0	1.0	NA	0.0021192584101516524	0.000499001996007984	2004	7177.0	7177	1	7177	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_10955	Vamb fa045c0 (J1)	Otu1257	3081731	1.0	1.0	NA	0.0021182900129829633	0.001040582726326743	961	6528.0	6528	1	6528	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_9487	Vamb fa045c0 (J1)	Otu1548.0	3160240	1.0	1.0	NA	0.0021150292382857	0.0005770340450086555	1733	6684.0	6684	1	6684	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_33007	Vamb fa045c0 (J1)	Otu2247	1553877	1.0	1.0	NA	0.0021147104951035377	0.0005327650506126798	1877	3286.0	3286	1	3286	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_616	Vamb fa045c0 (J1)	Otu1236	1644482	1.0	1.0	NA	0.002111911227973307	0.001095290251916758	913	3473.0	3473	1	3473	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_20286	Vamb fa045c0 (J1)	Otu966	1343956	1.0	1.0	NA	0.002110932203137603	0.0012165450121654502	822	2837.0	2837	1	2837	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_9747	Vamb fa045c0 (J1)	Otu2489	3896572	1.0	1.0	NA	0.0021105730883453455	0.00041322314049586776	9680	2056.0	8224	4	8224	4	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_23585	Vamb fa045c0 (J1)	Otu1221	2546028	1.0	1.0	NA	0.002110345997765932	0.0014814814814814814	675	5373.0	5373	1	5373	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_42563	Vamb fa045c0 (J1)	Otu1316	1969919	1.0	1.0	NA	0.0021087161451816038	0.00211864406779661	472	4154.0	4154	1	4154	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_667	Vamb fa045c0 (J1)	Otu2247	1553877	1.0	1.0	NA	0.002108274979293728	0.0005327650506126798	1877	3276.0	3276	1	3276	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_3941	Vamb fa045c0 (J1)	Otu1427	2836702	1.0	1.0	NA	0.002108081849979307	0.00303951367781155	329	5980.0	5980	1	5980	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_12804	Vamb fa045c0 (J1)	Otu965	4149774	1.0	1.0	NA	0.0021042109763085896	0.0009057971014492754	1104	8732.0	8732	1	8732	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_3690	Vamb fa045c0 (J1)	Otu873.1	3229632	1.0	1.0	NA	0.0021039548778312824	0.0005402485143165856	1851	6795.0	6795	1	6795	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_39426	Vamb fa045c0 (J1)	Otu1515	6118581	1.0	1.0	NA	0.0021027751369149155	0.0033112582781456954	302	12866.0	12866	1	12866	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_42092	Vamb fa045c0 (J1)	Otu136	4242890	1.0	1.0	NA	0.002099040983857701	0.003703703703703704	270	8906.0	8906	1	8906	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_330	Vamb fa045c0 (J1)	Otu797	3197903	1.0	1.0	NA	0.0020957483701037837	0.0007575757575757576	1320	6702.0	6702	1	6702	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_23023	Vamb fa045c0 (J1)	Otu1398	1653512	1.0	1.0	NA	0.0020913062620652283	0.001183431952662722	845	3458.0	3458	1	3458	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_11064	Vamb fa045c0 (J1)	Otu2016.0	3400410	1.0	1.0	NA	0.0020894539187921455	0.0013123359580052493	762	7105.0	7105	1	7105	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_31886	Vamb fa045c0 (J1)	Otu2044	1761751	1.0	1.0	NA	0.0020859928559711334	0.002150537634408602	465	3675.0	3675	1	3675	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_1527	Vamb fa045c0 (J1)	Otu1786	3367250	1.0	1.0	NA	0.0020821144851139654	0.0005767012687427913	1734	7011.0	7011	1	7011	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_18958	Vamb fa045c0 (J1)	Otu687	1513430	1.0	1.0	NA	0.0020807040959938683	0.001443001443001443	693	3149.0	3149	1	3149	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_25841	Vamb fa045c0 (J1)	Otu965	4149774	1.0	1.0	NA	0.00207939034752254	0.0009057971014492754	1104	8629.0	8629	1	8629	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_3507	Vamb fa045c0 (J1)	Otu1022	1065689	1.0	1.0	NA	0.0020784675454095895	0.00037678975131876413	2654	2215.0	2215	1	2215	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_1011	Vamb fa045c0 (J1)	Otu873.0	3386562	1.0	1.0	NA	0.0020770326956955167	0.000499001996007984	2004	7034.0	7034	1	7034	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_30052	Vamb fa045c0 (J1)	Otu1236	1644482	1.0	1.0	NA	0.0020760336689608036	0.001095290251916758	913	3414.0	3414	1	3414	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_40340	Vamb fa045c0 (J1)	Otu873.0	3386562	1.0	1.0	NA	0.0020746704179637047	0.000499001996007984	2004	7026.0	7026	1	7026	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_36474	Vamb fa045c0 (J1)	Otu1920	1743137	1.0	1.0	NA	0.002071552608888458	0.0004972650422675286	2011	3611.0	3611	1	3611	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_10941	Vamb fa045c0 (J1)	Otu966	1343956	1.0	1.0	NA	0.002070752316296069	0.0012165450121654502	822	2783.0	2783	1	2783	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_22974	Vamb fa045c0 (J1)	Otu1287	4794364	1.0	1.0	NA	0.0020693047086120285	0.0006557377049180328	1525	9921.0	9921	1	9921	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
