BINID	total_length	seq_length_mean	total_seq_counts	genome_id	tp_length	tp_seq_counts	precision_bp	precision_seq	length_gs	seq_counts_gs	recall_bp	recall_seq	rank	Tool	sample_id
3007200.0	5642.0	1880.6666666666667	3.0	MIKI-NS20	4455.0	2.0	0.7896136121942574	0.6666666666666666	5362682.0	208.0	0.000830741035921951	0.009615384615384616	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3025935.0	5709.0	2854.5	2.0	SP108_S87	5709.0	2.0	1.0	1.0	1934373.0	517.0	0.002951343923845091	0.0038684719535783366	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3024885.0	4842.0	4842.0	1.0	SP108_S87	4842.0	1.0	1.0	1.0	1934373.0	517.0	0.0025031366752947854	0.0019342359767891683	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3025381.0	21168.0	7056.0	3.0	SP108_S87	21168.0	3.0	1.0	1.0	1934373.0	517.0	0.010943080781214379	0.005802707930367505	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3008347.0	1557.0	1557.0	1.0	MIKI-NS15	1557.0	1.0	1.0	1.0	6804298.0	96.0	0.00022882595677026492	0.010416666666666666	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3001195.0	2932.0	1466.0	2.0	MIKI-NS02	1728.0	1.0	0.5893587994542974	0.5	2999760.0	43.0	0.0005760460836866949	0.023255813953488372	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3025603.0	1280.0	1280.0	1.0	SP108_S87	1280.0	1.0	1.0	1.0	1934373.0	517.0	0.0006617131235806124	0.0019342359767891683	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3026352.0	1395.0	1395.0	1.0	SP108_S87	1395.0	1.0	1.0	1.0	1934373.0	517.0	0.0007211639120273081	0.0019342359767891683	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3012196.0	23947.0	5986.75	4.0	MIKI-NS12	18202.0	1.0	0.7600952102559819	0.25	2251851.0	72.0	0.008083128057762259	0.013888888888888888	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3009996.0	2260.0	2260.0	1.0	spades_And8457_S3_L001	2260.0	1.0	1.0	1.0	4927240.0	82.0	0.00045867463326324675	0.012195121951219513	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3025424.0	9459.0	4729.5	2.0	SP108_S87	9459.0	2.0	1.0	1.0	1934373.0	517.0	0.004889956590585167	0.0038684719535783366	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3025090.0	4578.0	2289.0	2.0	SP108_S87	4578.0	2.0	1.0	1.0	1934373.0	517.0	0.0023666583435562843	0.0038684719535783366	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3000832.0	1238.0	1238.0	1.0	MIKI-NS03	1238.0	1.0	1.0	1.0	4487888.0	151.0	0.0002758535863640091	0.006622516556291391	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3011462.0	6222.0	2074.0	3.0	MIKI-NS03	4885.0	2.0	0.7851173256187721	0.6666666666666666	4487888.0	151.0	0.0010884852741423138	0.013245033112582781	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3025793.0	13261.0	6630.5	2.0	SP108_S87	13261.0	2.0	1.0	1.0	1934373.0	517.0	0.006855451352970704	0.0038684719535783366	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3026772.0	7702.0	2567.3333333333335	3.0	SP108_S87	7702.0	3.0	1.0	1.0	1934373.0	517.0	0.003981651935795217	0.005802707930367505	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3011388.0	7169.0	7169.0	1.0	MIKI-NS12	7169.0	1.0	1.0	1.0	2251851.0	72.0	0.003183603178007781	0.013888888888888888	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3010678.0	2113.0	2113.0	1.0	MIKI-NS03	2113.0	1.0	1.0	1.0	4487888.0	151.0	0.00047082280128202844	0.006622516556291391	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3017208.0	3273.0	3273.0	1.0	MIKI-NS02	3273.0	1.0	1.0	1.0	2999760.0	43.0	0.0010910872869829586	0.023255813953488372	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3027149.0	2422.0	2422.0	1.0	SP108_S87	2422.0	1.0	1.0	1.0	1934373.0	517.0	0.00125208530102519	0.0019342359767891683	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3025158.0	5112.0	2556.0	2.0	SP108_S87	5112.0	2.0	1.0	1.0	1934373.0	517.0	0.002642716787300071	0.0038684719535783366	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3007266.0	1411.0	1411.0	1.0	MIKI-NS06	1411.0	1.0	1.0	1.0	1964616.0	31.0	0.000718206509567264	0.03225806451612903	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3027976.0	1101.0	1101.0	1.0	SP108_S87	1101.0	1.0	1.0	1.0	1934373.0	517.0	0.0005691766789548861	0.0019342359767891683	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3025065.0	1565.0	1565.0	1.0	SP108_S87	1565.0	1.0	1.0	1.0	1934373.0	517.0	0.0008090476862528582	0.0019342359767891683	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3025444.0	6720.0	3360.0	2.0	SP108_S87	6720.0	2.0	1.0	1.0	1934373.0	517.0	0.0034739938987982154	0.0038684719535783366	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3026219.0	3668.0	3668.0	1.0	SP108_S87	3668.0	1.0	1.0	1.0	1934373.0	517.0	0.0018962216697606925	0.0019342359767891683	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3027496.0	6219.0	3109.5	2.0	SP108_S87	6219.0	2.0	1.0	1.0	1934373.0	517.0	0.003214995246521741	0.0038684719535783366	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3025471.0	1124.0	1124.0	1.0	SP108_S87	1124.0	1.0	1.0	1.0	1934373.0	517.0	0.0005810668366442252	0.0019342359767891683	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3023731.0	1419.0	1419.0	1.0	SP108_S87	1419.0	1.0	1.0	1.0	1934373.0	517.0	0.0007335710330944445	0.0019342359767891683	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3026148.0	7044.0	3522.0	2.0	SP108_S87	7044.0	2.0	1.0	1.0	1934373.0	517.0	0.003641490033204558	0.0038684719535783366	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3026098.0	1539.0	1539.0	1.0	SP108_S87	1539.0	1.0	1.0	1.0	1934373.0	517.0	0.0007956066384301269	0.0019342359767891683	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3007297.0	1180.0	1180.0	1.0	MIKI-NS06	1180.0	1.0	1.0	1.0	1964616.0	31.0	0.0006006262801483852	0.03225806451612903	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3024053.0	4284.0	2142.0	2.0	SP108_S87	4284.0	2.0	1.0	1.0	1934373.0	517.0	0.002214671110483862	0.0038684719535783366	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3025472.0	2474.0	2474.0	1.0	SP108_S87	2474.0	1.0	1.0	1.0	1934373.0	517.0	0.0012789673966706525	0.0019342359767891683	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3025112.0	3024.0	3024.0	1.0	SP108_S87	3024.0	1.0	1.0	1.0	1934373.0	517.0	0.001563297254459197	0.0019342359767891683	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3026738.0	4865.0	4865.0	1.0	SP108_S87	4865.0	1.0	1.0	1.0	1934373.0	517.0	0.0025150268329841245	0.0019342359767891683	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3022016.0	7369.0	7369.0	1.0	SP108_S87	7369.0	1.0	1.0	1.0	1934373.0	517.0	0.0038095031309886974	0.0019342359767891683	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3024579.0	2670.0	2670.0	1.0	SP108_S87	2670.0	1.0	1.0	1.0	1934373.0	517.0	0.0013802922187189338	0.0019342359767891683	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3024959.0	1337.0	1337.0	1.0	SP108_S87	1337.0	1.0	1.0	1.0	1934373.0	517.0	0.0006911800361150616	0.0019342359767891683	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3025069.0	14005.0	3501.25	4.0	SP108_S87	14005.0	4.0	1.0	1.0	1934373.0	517.0	0.007240072106051935	0.007736943907156673	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3025667.0	7824.0	3912.0	2.0	SP108_S87	7824.0	2.0	1.0	1.0	1934373.0	517.0	0.004044721467886494	0.0038684719535783366	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3024810.0	38167.0	9541.75	4.0	SP108_S87	38167.0	4.0	1.0	1.0	1934373.0	517.0	0.01973094124039159	0.007736943907156673	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3016623.0	1483.0	1483.0	1.0	MIKI-NS06	1483.0	1.0	1.0	1.0	1964616.0	31.0	0.0007548548927627587	0.03225806451612903	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3024805.0	2466.0	2466.0	1.0	SP108_S87	2466.0	1.0	1.0	1.0	1934373.0	517.0	0.0012748316896482735	0.0019342359767891683	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3016760.0	1140.0	1140.0	1.0	MIKI-NS03	1140.0	1.0	1.0	1.0	4487888.0	151.0	0.0002540170342931909	0.006622516556291391	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3009333.0	1659.0	1659.0	1.0	MIKI-NS20	1659.0	1.0	1.0	1.0	5362682.0	208.0	0.0003093601298753124	0.004807692307692308	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3025707.0	2563.0	2563.0	1.0	SP108_S87	2563.0	1.0	1.0	1.0	1934373.0	517.0	0.0013249771372946168	0.0019342359767891683	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3016296.0	2867.0	2867.0	1.0	MIKI-NS20	2867.0	1.0	1.0	1.0	5362682.0	208.0	0.000534620549941242	0.004807692307692308	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3026834.0	3019.0	3019.0	1.0	SP108_S87	3019.0	1.0	1.0	1.0	1934373.0	517.0	0.00156071243757021	0.0019342359767891683	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3024918.0	5639.0	5639.0	1.0	SP108_S87	5639.0	1.0	1.0	1.0	1934373.0	517.0	0.0029151564873992762	0.0019342359767891683	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3017101.0	1518.0	1518.0	1.0	MIKI-NS15	1518.0	1.0	1.0	1.0	6804298.0	96.0	0.00022309428540607715	0.010416666666666666	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3025307.0	3364.0	1682.0	2.0	SP108_S87	3364.0	2.0	1.0	1.0	1934373.0	517.0	0.001739064802910297	0.0038684719535783366	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3026762.0	5434.0	2717.0	2.0	SP108_S87	5434.0	2.0	1.0	1.0	1934373.0	517.0	0.0028091789949508186	0.0038684719535783366	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3017119.0	1212.0	1212.0	1.0	MIKI-NS20	1212.0	1.0	1.0	1.0	5362682.0	208.0	0.0002260063154966116	0.004807692307692308	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3026991.0	1813.0	1813.0	1.0	SP108_S87	1813.0	1.0	1.0	1.0	1934373.0	517.0	0.0009372546039466018	0.0019342359767891683	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3024999.0	3901.0	3901.0	1.0	SP108_S87	3901.0	1.0	1.0	1.0	1934373.0	517.0	0.002016674136787476	0.0019342359767891683	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3025989.0	3160.0	1580.0	2.0	SP108_S87	3160.0	2.0	1.0	1.0	1934373.0	517.0	0.0016336042738396368	0.0038684719535783366	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3025353.0	7837.0	7837.0	1.0	SP108_S87	7837.0	1.0	1.0	1.0	1934373.0	517.0	0.004051441991797859	0.0019342359767891683	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3025095.0	1364.0	1364.0	1.0	SP108_S87	1364.0	1.0	1.0	1.0	1934373.0	517.0	0.0007051380473155901	0.0019342359767891683	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3024964.0	9338.0	4669.0	2.0	SP108_S87	9338.0	2.0	1.0	1.0	1934373.0	517.0	0.004827404021871686	0.0038684719535783366	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3027906.0	3223.0	1611.5	2.0	SP108_S87	3223.0	2.0	1.0	1.0	1934373.0	517.0	0.0016661729666408703	0.0038684719535783366	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3025591.0	2188.0	2188.0	1.0	SP108_S87	2188.0	1.0	1.0	1.0	1934373.0	517.0	0.0011311158706206093	0.0019342359767891683	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3025842.0	2012.0	2012.0	1.0	SP108_S87	2012.0	1.0	1.0	1.0	1934373.0	517.0	0.0010401303161282753	0.0019342359767891683	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3007202.0	1348.0	1348.0	1.0	MIKI-NS09	1348.0	1.0	1.0	1.0	2039640.0	22.0	0.0006609009433037203	0.045454545454545456	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3002117.0	7879.0	3939.5	2.0	MIKI-NS10	6335.0	1.0	0.8040360451833989	0.5	2092134.0	100.0	0.0030280087221946587	0.01	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3011345.0	1779.0	1779.0	1.0	MIKI-NS03	1779.0	1.0	1.0	1.0	4487888.0	151.0	0.0003964002666733216	0.006622516556291391	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3002120.0	1840.0	1840.0	1.0	MIKI-NS06	1840.0	1.0	1.0	1.0	1964616.0	31.0	0.0009365697927737533	0.03225806451612903	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3017053.0	3511.0	3511.0	1.0	MIKI-NS03	3511.0	1.0	1.0	1.0	4487888.0	151.0	0.0007823279012310468	0.006622516556291391	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3009979.0	2914.0	1457.0	2.0	spades_And8457_S3_L001	2914.0	2.0	1.0	1.0	4927240.0	82.0	0.0005914061421810182	0.024390243902439025	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3025478.0	1576.0	1576.0	1.0	SP108_S87	1576.0	1.0	1.0	1.0	1934373.0	517.0	0.000814734283408629	0.0019342359767891683	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3025224.0	1257.0	1257.0	1.0	SP108_S87	1257.0	1.0	1.0	1.0	1934373.0	517.0	0.0006498229658912733	0.0019342359767891683	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3020428.0	1621.0	1621.0	1.0	SP108_S87	1621.0	1.0	1.0	1.0	1934373.0	517.0	0.00083799763540951	0.0019342359767891683	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3026155.0	7880.0	3940.0	2.0	SP108_S87	7880.0	2.0	1.0	1.0	1934373.0	517.0	0.004073671417043145	0.0038684719535783366	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3026109.0	2115.0	2115.0	1.0	SP108_S87	2115.0	1.0	1.0	1.0	1934373.0	517.0	0.0010933775440414026	0.0019342359767891683	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3025203.0	1808.0	1808.0	1.0	SP108_S87	1808.0	1.0	1.0	1.0	1934373.0	517.0	0.0009346697870576151	0.0019342359767891683	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3009806.0	2258.0	2258.0	1.0	spades_And8457_S3_L001	2258.0	1.0	1.0	1.0	4927240.0	82.0	0.00045826872650814657	0.012195121951219513	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3009702.0	2078.0	2078.0	1.0	SP21_S92	2078.0	1.0	1.0	1.0	1689680.0	13.0	0.0012298186638890205	0.07692307692307693	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3026505.0	10015.0	10015.0	1.0	SP108_S87	10015.0	1.0	1.0	1.0	1934373.0	517.0	0.005177388228640495	0.0019342359767891683	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3006915.0	2481.0	1240.5	2.0	MIKI-NS03	1320.0	1.0	0.532043530834341	0.5	4487888.0	151.0	0.0002941249870763263	0.006622516556291391	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3025092.0	8518.0	4259.0	2.0	SP108_S87	8518.0	2.0	1.0	1.0	1934373.0	517.0	0.004403494052077857	0.0038684719535783366	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3009981.0	1515.0	1515.0	1.0	MIKI-NS10	1515.0	1.0	1.0	1.0	2092134.0	100.0	0.0007241409967047999	0.01	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3006603.0	1215.0	1215.0	1.0	MIKI-NS14	1215.0	1.0	1.0	1.0	5248865.0	43.0	0.0002314786149005547	0.023255813953488372	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3015821.0	1317.0	1317.0	1.0	MIKI-NS13	1317.0	1.0	1.0	1.0	7206672.0	26.0	0.0001827473208160438	0.038461538461538464	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3025621.0	1798.0	1798.0	1.0	SP108_S87	1798.0	1.0	1.0	1.0	1934373.0	517.0	0.0009295001532796415	0.0019342359767891683	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3010074.0	1543.0	1543.0	1.0	MIKI-NS10	1543.0	1.0	1.0	1.0	2092134.0	100.0	0.0007375244606703012	0.01	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3009957.0	19760.0	19760.0	1.0	spades_And8457_S3_L001	19760.0	1.0	1.0	1.0	4927240.0	82.0	0.0040103587403901575	0.012195121951219513	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3025560.0	1303.0	1303.0	1.0	SP108_S87	1303.0	1.0	1.0	1.0	1934373.0	517.0	0.0006736032812699516	0.0019342359767891683	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3003992.0	16610.0	8305.0	2.0	MIKI-NS10	14534.0	1.0	0.8750150511739916	0.5	2092134.0	100.0	0.006946973759806972	0.01	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3025442.0	2176.0	2176.0	1.0	SP108_S87	2176.0	1.0	1.0	1.0	1934373.0	517.0	0.0011249123100870412	0.0019342359767891683	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3025977.0	5235.0	1745.0	3.0	SP108_S87	5235.0	3.0	1.0	1.0	1934373.0	517.0	0.0027063032827691455	0.005802707930367505	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3025843.0	2063.0	2063.0	1.0	SP108_S87	2063.0	1.0	1.0	1.0	1934373.0	517.0	0.0010664954483959402	0.0019342359767891683	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3016530.0	2862.0	1431.0	2.0	MIKI-NS20	2862.0	2.0	1.0	1.0	5362682.0	208.0	0.0005336881806528897	0.009615384615384616	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3009366.0	2402.0	2402.0	1.0	spades_And8457_S3_L001	2402.0	1.0	1.0	1.0	4927240.0	82.0	0.0004874940128753623	0.012195121951219513	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3017099.0	1167.0	1167.0	1.0	MIKI-NS06	1167.0	1.0	1.0	1.0	1964616.0	31.0	0.0005940092109603098	0.03225806451612903	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3024921.0	1787.0	1787.0	1.0	SP108_S87	1787.0	1.0	1.0	1.0	1934373.0	517.0	0.0009238135561238706	0.0019342359767891683	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3009629.0	1417.0	1417.0	1.0	spades_ESBL6643_S3_L001	1417.0	1.0	1.0	1.0	5120124.0	22.0	0.00027675110993405626	0.045454545454545456	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3025851.0	8011.0	8011.0	1.0	SP108_S87	8011.0	1.0	1.0	1.0	1934373.0	517.0	0.004141393619534598	0.0019342359767891683	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3024817.0	3374.0	3374.0	1.0	SP108_S87	3374.0	1.0	1.0	1.0	1934373.0	517.0	0.0017442344366882705	0.0019342359767891683	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3026156.0	2299.0	2299.0	1.0	SP108_S87	2299.0	1.0	1.0	1.0	1934373.0	517.0	0.0011884988055561156	0.0019342359767891683	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3025160.0	8051.0	4025.5	2.0	SP108_S87	8051.0	2.0	1.0	1.0	1934373.0	517.0	0.004162072154646493	0.0038684719535783366	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3024995.0	3138.0	3138.0	1.0	SP108_S87	3138.0	1.0	1.0	1.0	1934373.0	517.0	0.001622231079528095	0.0019342359767891683	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3025109.0	2228.0	2228.0	1.0	SP108_S87	2228.0	1.0	1.0	1.0	1934373.0	517.0	0.0011517944057325034	0.0019342359767891683	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3024982.0	3122.0	3122.0	1.0	SP108_S87	3122.0	1.0	1.0	1.0	1934373.0	517.0	0.0016139596654833376	0.0019342359767891683	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3004198.0	6260.0	6260.0	1.0	spades_And8457_S3_L001	6260.0	1.0	1.0	1.0	4927240.0	82.0	0.0012704881434636836	0.012195121951219513	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3020674.0	1252.0	1252.0	1.0	SP108_S87	1252.0	1.0	1.0	1.0	1934373.0	517.0	0.0006472381490022865	0.0019342359767891683	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3016788.0	3065.0	3065.0	1.0	spades_And8457_S3_L001	3065.0	1.0	1.0	1.0	4927240.0	82.0	0.0006220521021910847	0.012195121951219513	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3025695.0	1254.0	1254.0	1.0	SP108_S87	1254.0	1.0	1.0	1.0	1934373.0	517.0	0.0006482720757578813	0.0019342359767891683	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3016299.0	1437.0	1437.0	1.0	MIKI-NS20	1437.0	1.0	1.0	1.0	5362682.0	208.0	0.0002679629334724677	0.004807692307692308	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3025771.0	4225.0	4225.0	1.0	SP108_S87	4225.0	1.0	1.0	1.0	1934373.0	517.0	0.0021841702711938183	0.0019342359767891683	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3025448.0	3005.0	3005.0	1.0	SP108_S87	3005.0	1.0	1.0	1.0	1934373.0	517.0	0.0015534749502810472	0.0019342359767891683	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3009704.0	2150.0	2150.0	1.0	MIKI-NS06	2150.0	1.0	1.0	1.0	1964616.0	31.0	0.0010943614426432442	0.03225806451612903	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3026060.0	11156.0	5578.0	2.0	SP108_S87	11156.0	2.0	1.0	1.0	1934373.0	517.0	0.005767243442707275	0.0038684719535783366	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3016487.0	1552.0	1552.0	1.0	MIKI-NS20	1552.0	1.0	1.0	1.0	5362682.0	208.0	0.0002894074271045719	0.004807692307692308	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3025665.0	3902.0	3902.0	1.0	SP108_S87	3902.0	1.0	1.0	1.0	1934373.0	517.0	0.002017191100165273	0.0019342359767891683	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3017059.0	1572.0	1572.0	1.0	spades_ESBL6643_S3_L001	1572.0	1.0	1.0	1.0	5120124.0	22.0	0.00030702381426699825	0.045454545454545456	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3025938.0	4468.0	4468.0	1.0	SP108_S87	4468.0	1.0	1.0	1.0	1934373.0	517.0	0.0023097923719985754	0.0019342359767891683	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
3002751.0	2009.0	2009.0	1.0	MIKI-NS02	2009.0	1.0	1.0	1.0	2999760.0	43.0	0.0006697202442862096	0.023255813953488372	NA	LSHVec cami2 (I1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
