BINID	Tool	genome_id	length_gs	precision_bp	precision_seq	rank	recall_bp	recall_seq	seq_counts_gs	seq_length_mean	total_length	total_seq_counts	tp_length	tp_seq_counts	sample_id
3025728.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.013114843931341059	0.009671179883945842	517	5073.8	25369	5	25369	5	strmgCAMI2_short_read_pooled_gold_standard_assembly
3024818.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.012875489887420885	0.007736943907156673	517	6226.5	24906	4	24906	4	strmgCAMI2_short_read_pooled_gold_standard_assembly
3025064.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.012696620558703001	0.01160541586073501	517	4093.3333333333335	24560	6	24560	6	strmgCAMI2_short_read_pooled_gold_standard_assembly
3025381.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.010943080781214379	0.005802707930367505	517	7056.0	21168	3	21168	3	strmgCAMI2_short_read_pooled_gold_standard_assembly
3025677.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.010756457001829534	0.007736943907156673	517	5201.75	20807	4	20807	4	strmgCAMI2_short_read_pooled_gold_standard_assembly
3025212.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.010661852703692618	0.007736943907156673	517	5156.0	20624	4	20624	4	strmgCAMI2_short_read_pooled_gold_standard_assembly
3024877.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.010198136553808392	0.007736943907156673	517	4931.75	19727	4	19727	4	strmgCAMI2_short_read_pooled_gold_standard_assembly
3026121.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.009983079788644692	0.009671179883945842	517	3862.2	19311	5	19311	5	strmgCAMI2_short_read_pooled_gold_standard_assembly
2.1	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.008989993139895977	0.017408123791102514	517	1932.2222222222222	17390	9	17390	9	strmgCAMI2_short_read_pooled_gold_standard_assembly
3026190.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.008936228948605051	0.009671179883945842	517	3457.2	17286	5	17286	5	strmgCAMI2_short_read_pooled_gold_standard_assembly
3025060.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.008865404965846814	0.007736943907156673	517	4287.25	17149	4	17149	4	strmgCAMI2_short_read_pooled_gold_standard_assembly
3026903.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.008636907152860385	0.01160541586073501	517	2784.5	16707	6	16707	6	strmgCAMI2_short_read_pooled_gold_standard_assembly
3026452.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.00834275499089369	0.0038684719535783366	517	8069.0	16138	2	16138	2	strmgCAMI2_short_read_pooled_gold_standard_assembly
3025587.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.008158199065020034	0.007736943907156673	517	3945.25	15781	4	15781	4	strmgCAMI2_short_read_pooled_gold_standard_assembly
3012196.0	LSHVec cami2 (I1)	MIKI-NS12	2251851	0.7600952102559819	0.25	NA	0.008083128057762259	0.013888888888888888	72	5986.75	23947	4	18202	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
3025927.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.0078133844920292	0.005802707930367505	517	5038.0	15114	3	15114	3	strmgCAMI2_short_read_pooled_gold_standard_assembly
3025016.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.007510443952639951	0.005802707930367505	517	4842.666666666667	14528	3	14528	3	strmgCAMI2_short_read_pooled_gold_standard_assembly
3026764.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.007367245096990084	0.007736943907156673	517	3562.75	14251	4	14251	4	strmgCAMI2_short_read_pooled_gold_standard_assembly
3025069.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.007240072106051935	0.007736943907156673	517	3501.25	14005	4	14005	4	strmgCAMI2_short_read_pooled_gold_standard_assembly
3003992.0	LSHVec cami2 (I1)	MIKI-NS10	2092134	0.8750150511739916	0.5	NA	0.006946973759806972	0.01	100	8305.0	16610	2	14534	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
3025793.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.006855451352970704	0.0038684719535783366	517	6630.5	13261	2	13261	2	strmgCAMI2_short_read_pooled_gold_standard_assembly
3025075.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.006681751658030794	0.0038684719535783366	517	6462.5	12925	2	12925	2	strmgCAMI2_short_read_pooled_gold_standard_assembly
3026254.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.006608859821761366	0.009671179883945842	517	2556.8	12784	5	12784	5	strmgCAMI2_short_read_pooled_gold_standard_assembly
3025721.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.006143075818365951	0.007736943907156673	517	2970.75	11883	4	11883	4	strmgCAMI2_short_read_pooled_gold_standard_assembly
3010672.0	LSHVec cami2 (I1)	MIKI-NS02	2999760	0.30994944493667587	0.14285714285714285	NA	0.005947475798063845	0.023255813953488372	43	8223.0	57561	7	17841	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
3025056.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.005933705650358023	0.005802707930367505	517	3826.0	11478	3	11478	3	strmgCAMI2_short_read_pooled_gold_standard_assembly
3025217.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.005849957583154852	0.005802707930367505	517	3772.0	11316	3	11316	3	strmgCAMI2_short_read_pooled_gold_standard_assembly
3024958.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.005808083549553266	0.005802707930367505	517	3745.0	11235	3	11235	3	strmgCAMI2_short_read_pooled_gold_standard_assembly
3026905.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.005807049622797671	0.0038684719535783366	517	5616.5	11233	2	11233	2	strmgCAMI2_short_read_pooled_gold_standard_assembly
3026060.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.005767243442707275	0.0038684719535783366	517	5578.0	11156	2	11156	2	strmgCAMI2_short_read_pooled_gold_standard_assembly
3024969.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.005372800385447895	0.005802707930367505	517	3464.3333333333335	10393	3	10393	3	strmgCAMI2_short_read_pooled_gold_standard_assembly
3026419.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.005325756718068335	0.005802707930367505	517	3434.0	10302	3	10302	3	strmgCAMI2_short_read_pooled_gold_standard_assembly
3026110.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.0052616532592214636	0.007736943907156673	517	2544.5	10178	4	10178	4	strmgCAMI2_short_read_pooled_gold_standard_assembly
3027759.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.0052125417383307145	0.005802707930367505	517	3361.0	10083	3	10083	3	strmgCAMI2_short_read_pooled_gold_standard_assembly
3026505.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.005177388228640495	0.0019342359767891683	517	10015.0	10015	1	10015	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
3007426.0	LSHVec cami2 (I1)	MIKI-NS03	4487888	0.3208739255014327	0.36363636363636365	NA	0.0049905434360215765	0.026490066225165563	151	6345.454545454545	69800	11	22397	4	strmgCAMI2_short_read_pooled_gold_standard_assembly
3025424.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.004889956590585167	0.0038684719535783366	517	4729.5	9459	2	9459	2	strmgCAMI2_short_read_pooled_gold_standard_assembly
3024964.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.004827404021871686	0.0038684719535783366	517	4669.0	9338	2	9338	2	strmgCAMI2_short_read_pooled_gold_standard_assembly
3025078.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.00469195961688878	0.005802707930367505	517	3025.3333333333335	9076	3	9076	3	strmgCAMI2_short_read_pooled_gold_standard_assembly
3025539.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.004660941814220939	0.0038684719535783366	517	4508.0	9016	2	9016	2	strmgCAMI2_short_read_pooled_gold_standard_assembly
3025729.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.004577710710395565	0.005802707930367505	517	2951.6666666666665	8855	3	8855	3	strmgCAMI2_short_read_pooled_gold_standard_assembly
3025965.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.004549794687994508	0.005802707930367505	517	2933.6666666666665	8801	3	8801	3	strmgCAMI2_short_read_pooled_gold_standard_assembly
3007944.0	LSHVec cami2 (I1)	MIKI-NS03	4487888	1.0	1.0	NA	0.004545345160128773	0.019867549668874173	151	6799.666666666667	20399	3	20399	3	strmgCAMI2_short_read_pooled_gold_standard_assembly
3024650.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.004494996569947988	0.005802707930367505	517	2898.3333333333335	8695	3	8695	3	strmgCAMI2_short_read_pooled_gold_standard_assembly
3025153.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.004429859184345522	0.007736943907156673	517	2142.25	8569	4	8569	4	strmgCAMI2_short_read_pooled_gold_standard_assembly
3025092.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.004403494052077857	0.0038684719535783366	517	4259.0	8518	2	8518	2	strmgCAMI2_short_read_pooled_gold_standard_assembly
3025630.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.0043533486044315135	0.0038684719535783366	517	4210.5	8421	2	8421	2	strmgCAMI2_short_read_pooled_gold_standard_assembly
3026371.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.004331119179186227	0.007736943907156673	517	2094.5	8378	4	8378	4	strmgCAMI2_short_read_pooled_gold_standard_assembly
3026569.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.004302169230029576	0.0038684719535783366	517	4161.0	8322	2	8322	2	strmgCAMI2_short_read_pooled_gold_standard_assembly
3027005.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.004284592475184466	0.0038684719535783366	517	4144.0	8288	2	8288	2	strmgCAMI2_short_read_pooled_gold_standard_assembly
3026097.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.004252540745761029	0.005802707930367505	517	2742.0	8226	3	8226	3	strmgCAMI2_short_read_pooled_gold_standard_assembly
3017128.0	LSHVec cami2 (I1)	MIKI-NS20	5362682	0.6582557498767365	0.5833333333333334	NA	0.004232210673689023	0.03365384615384615	208	2873.25	34479	12	22696	7	strmgCAMI2_short_read_pooled_gold_standard_assembly
3026812.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.004213768492426228	0.005802707930367505	517	2717.0	8151	3	8151	3	strmgCAMI2_short_read_pooled_gold_standard_assembly
3016929.0	LSHVec cami2 (I1)	MIKI-NS20	5362682	0.7158259652693849	0.5	NA	0.004196967114589304	0.02403846153846154	208	3144.2	31442	10	22507	5	strmgCAMI2_short_read_pooled_gold_standard_assembly
3025160.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.004162072154646493	0.0038684719535783366	517	4025.5	8051	2	8051	2	strmgCAMI2_short_read_pooled_gold_standard_assembly
3025851.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.004141393619534598	0.0019342359767891683	517	8011.0	8011	1	8011	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
3026155.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.004073671417043145	0.0038684719535783366	517	3940.0	7880	2	7880	2	strmgCAMI2_short_read_pooled_gold_standard_assembly
3025353.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.004051441991797859	0.0019342359767891683	517	7837.0	7837	1	7837	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
3025667.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.004044721467886494	0.0038684719535783366	517	3912.0	7824	2	7824	2	strmgCAMI2_short_read_pooled_gold_standard_assembly
3009957.0	LSHVec cami2 (I1)	spades_And8457_S3_L001	4927240	1.0	1.0	NA	0.0040103587403901575	0.012195121951219513	82	19760.0	19760	1	19760	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
3026772.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.003981651935795217	0.005802707930367505	517	2567.3333333333335	7702	3	7702	3	strmgCAMI2_short_read_pooled_gold_standard_assembly
3026093.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.0039780331921506346	0.0019342359767891683	517	7695.0	7695	1	7695	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
3026123.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.003921167220592926	0.0019342359767891683	517	7585.0	7585	1	7585	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
3025617.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.0038172575816556578	0.005802707930367505	517	2461.3333333333335	7384	3	7384	3	strmgCAMI2_short_read_pooled_gold_standard_assembly
3022016.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.0038095031309886974	0.0019342359767891683	517	7369.0	7369	1	7369	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
3025963.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.0037686630241427067	0.0019342359767891683	517	7290.0	7290	1	7290	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
3025548.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.0036559650077828834	0.0038684719535783366	517	3536.0	7072	2	7072	2	strmgCAMI2_short_read_pooled_gold_standard_assembly
3026148.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.003641490033204558	0.0038684719535783366	517	3522.0	7044	2	7044	2	strmgCAMI2_short_read_pooled_gold_standard_assembly
3025776.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.003534995577378303	0.0038684719535783366	517	3419.0	6838	2	6838	2	strmgCAMI2_short_read_pooled_gold_standard_assembly
3026002.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.0035194866760443824	0.0019342359767891683	517	6808.0	6808	1	6808	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
3025444.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.0034739938987982154	0.0038684719535783366	517	3360.0	6720	2	6720	2	strmgCAMI2_short_read_pooled_gold_standard_assembly
3002612.0	LSHVec cami2 (I1)	MIKI-NS02	2999760	0.43134151167392165	0.2857142857142857	NA	0.0032702616209296744	0.046511627906976744	43	3249.0	22743	7	9810	2	strmgCAMI2_short_read_pooled_gold_standard_assembly
3025458.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.0032392925252782167	0.0019342359767891683	517	6266.0	6266	1	6266	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
3024064.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.003223266660566499	0.0038684719535783366	517	3117.5	6235	2	6235	2	strmgCAMI2_short_read_pooled_gold_standard_assembly
3027496.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.003214995246521741	0.0038684719535783366	517	3109.5	6219	2	6219	2	strmgCAMI2_short_read_pooled_gold_standard_assembly
3025437.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.003202071162076807	0.0038684719535783366	517	3097.0	6194	2	6194	2	strmgCAMI2_short_read_pooled_gold_standard_assembly
3011388.0	LSHVec cami2 (I1)	MIKI-NS12	2251851	1.0	1.0	NA	0.003183603178007781	0.013888888888888888	72	7169.0	7169	1	7169	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
3026237.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.003176739956564737	0.0038684719535783366	517	3072.5	6145	2	6145	2	strmgCAMI2_short_read_pooled_gold_standard_assembly
3002117.0	LSHVec cami2 (I1)	MIKI-NS10	2092134	0.8040360451833989	0.5	NA	0.0030280087221946587	0.01	100	3939.5	7879	2	6335	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
3026487.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.002951860887222888	0.0038684719535783366	517	2855.0	5710	2	5710	2	strmgCAMI2_short_read_pooled_gold_standard_assembly
3025935.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.002951343923845091	0.0038684719535783366	517	2854.5	5709	2	5709	2	strmgCAMI2_short_read_pooled_gold_standard_assembly
3024816.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.002930665388733197	0.0019342359767891683	517	5669.0	5669	1	5669	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
3024918.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.0029151564873992762	0.0019342359767891683	517	5639.0	5639	1	5639	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
3013155.0	LSHVec cami2 (I1)	MIKI-NS20	5362682	0.35006907172135787	0.3	NA	0.00288251289187015	0.014423076923076924	208	4415.7	44157	10	15458	3	strmgCAMI2_short_read_pooled_gold_standard_assembly
3000887.0	LSHVec cami2 (I1)	MIKI-NS20	5362682	0.5208779989790709	0.6666666666666666	NA	0.0028541688655042384	0.019230769230769232	208	4897.5	29385	6	15306	4	strmgCAMI2_short_read_pooled_gold_standard_assembly
3000504.0	LSHVec cami2 (I1)	MIKI-NS10	2092134	1.0	1.0	NA	0.0028138732987466387	0.01	100	5887.0	5887	1	5887	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
3026090.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.002811246848462008	0.0019342359767891683	517	5438.0	5438	1	5438	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
3026762.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.0028091789949508186	0.0038684719535783366	517	2717.0	5434	2	5434	2	strmgCAMI2_short_read_pooled_gold_standard_assembly
3026462.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.0027104389897915243	0.0019342359767891683	517	5243.0	5243	1	5243	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
3025977.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.0027063032827691455	0.005802707930367505	517	1745.0	5235	3	5235	3	strmgCAMI2_short_read_pooled_gold_standard_assembly
3023568.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.0026933791983242113	0.0038684719535783366	517	2605.0	5210	2	5210	2	strmgCAMI2_short_read_pooled_gold_standard_assembly
3025158.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.002642716787300071	0.0038684719535783366	517	2556.0	5112	2	5112	2	strmgCAMI2_short_read_pooled_gold_standard_assembly
3023587.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.0026349623366331105	0.0019342359767891683	517	5097.0	5097	1	5097	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
3026180.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.0026318605563663265	0.0019342359767891683	517	5091.0	5091	1	5091	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
3025694.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.00260187668045408	0.0038684719535783366	517	2516.5	5033	2	5033	2	strmgCAMI2_short_read_pooled_gold_standard_assembly
3025102.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.0025910204495203353	0.0019342359767891683	517	5012.0	5012	1	5012	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
3026738.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.0025150268329841245	0.0019342359767891683	517	4865.0	4865	1	4865	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
3024885.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.0025031366752947854	0.0019342359767891683	517	4842.0	4842	1	4842	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
3025090.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.0023666583435562843	0.0038684719535783366	517	2289.0	4578	2	4578	2	strmgCAMI2_short_read_pooled_gold_standard_assembly
3025938.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.0023097923719985754	0.0019342359767891683	517	4468.0	4468	1	4468	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
3026349.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.0022317309019511747	0.0019342359767891683	517	4317.0	4317	1	4317	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
3026147.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.0022193237808840385	0.0019342359767891683	517	4293.0	4293	1	4293	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
3024053.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.002214671110483862	0.0038684719535783366	517	2142.0	4284	2	4284	2	strmgCAMI2_short_read_pooled_gold_standard_assembly
3025771.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.0021841702711938183	0.0019342359767891683	517	4225.0	4225	1	4225	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
3009721.0	LSHVec cami2 (I1)	MIKI-NS08	2548574	0.09097996284501061	0.09090909090909091	NA	0.002152183927168683	0.1	10	5480.727272727273	60288	11	5485	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
3024972.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.002103007020879634	0.0038684719535783366	517	2034.0	4068	2	4068	2	strmgCAMI2_short_read_pooled_gold_standard_assembly
3010174.0	LSHVec cami2 (I1)	MIKI-NS20	5362682	1.0	1.0	NA	0.002100441532800192	0.004807692307692308	208	11264.0	11264	1	11264	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
3025665.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.002017191100165273	0.0019342359767891683	517	3902.0	3902	1	3902	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
3024999.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.002016674136787476	0.0019342359767891683	517	3901.0	3901	1	3901	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
3025584.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.0019706643961635113	0.0038684719535783366	517	1906.0	3812	2	3812	2	strmgCAMI2_short_read_pooled_gold_standard_assembly
3016976.0	LSHVec cami2 (I1)	MIKI-NS20	5362682	0.6219417822489434	0.6	NA	0.0019482788649410874	0.014423076923076924	208	3359.8	16799	5	10448	3	strmgCAMI2_short_read_pooled_gold_standard_assembly
3026219.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.0018962216697606925	0.0019342359767891683	517	3668.0	3668	1	3668	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
3020975.0	LSHVec cami2 (I1)	MIKI-NS02	2999760	0.37688160750542604	0.2	NA	0.001794476891484652	0.023255813953488372	43	2856.6	14283	5	5383	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
3025115.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.0017519888873552309	0.0019342359767891683	517	3389.0	3389	1	3389	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
3015566.0	LSHVec cami2 (I1)	spades_And8457_S3_L001	4927240	0.6937494972246803	0.3333333333333333	NA	0.0017502699279921417	0.012195121951219513	82	4143.666666666667	12431	3	8624	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
3026735.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.0017488871070884468	0.0019342359767891683	517	3383.0	3383	1	3383	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
3024817.0	LSHVec cami2 (I1)	SP108_S87	1934373	1.0	1.0	NA	0.0017442344366882705	0.0019342359767891683	517	3374.0	3374	1	3374	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
